,movie_title,movie_imdb_link,num_voted_users,imdb_score,duration,gross,content_rating,budget,title_year
2892,Operation Chromite ,http://www.imdb.com/title/tt4939066/?ref_=fn_tt_tt_1,90,6.8,115.0,31662.0,,12620000.0,2016.0
2893,The Crocodile Hunter: Collision Course ,http://www.imdb.com/title/tt0305396/?ref_=fn_tt_tt_1,5663,5.4,90.0,28399192.0,PG,13000000.0,2002.0
2894,I Love You Phillip Morris ,http://www.imdb.com/title/tt1045772/?ref_=fn_tt_tt_1,77305,6.6,102.0,2035566.0,R,13000000.0,2009.0
2895,Quest for Fire ,http://www.imdb.com/title/tt0082484/?ref_=fn_tt_tt_1,16281,7.4,100.0,,R,12500000.0,1981.0
2896,Antwone Fisher ,http://www.imdb.com/title/tt0168786/?ref_=fn_tt_tt_1,26493,7.3,117.0,21078145.0,PG-13,12500000.0,2002.0
2897,The Emperor's Club ,http://www.imdb.com/title/tt0283530/?ref_=fn_tt_tt_1,14354,6.9,109.0,14060950.0,PG-13,12500000.0,2002.0
2898,True Romance ,http://www.imdb.com/title/tt0108399/?ref_=fn_tt_tt_1,163492,8.0,121.0,12281500.0,R,13000000.0,1993.0
2899,Womb ,http://www.imdb.com/title/tt1216520/?ref_=fn_tt_tt_1,9957,6.4,111.0,,Unrated,3660000.0,2010.0
2900,Glengarry Glen Ross ,http://www.imdb.com/title/tt0104348/?ref_=fn_tt_tt_1,75675,7.8,100.0,10725228.0,R,12500000.0,1992.0
2901,The Killer Inside Me ,http://www.imdb.com/title/tt0954947/?ref_=fn_tt_tt_1,28483,6.1,109.0,214966.0,R,13000000.0,2010.0
2902,Cat People ,http://www.imdb.com/title/tt0083722/?ref_=fn_tt_tt_1,14193,6.1,93.0,,R,18000000.0,1982.0
2903,Sorority Row ,http://www.imdb.com/title/tt1232783/?ref_=fn_tt_tt_1,24012,5.1,101.0,11956207.0,R,16000000.0,2009.0
2904,The Prisoner of Zenda ,http://www.imdb.com/title/tt0029442/?ref_=fn_tt_tt_1,3256,7.8,101.0,,Approved,,1937.0
2905,Lars and the Real Girl ,http://www.imdb.com/title/tt0805564/?ref_=fn_tt_tt_1,114762,7.4,106.0,5949693.0,PG-13,12000000.0,2007.0
2906,The Boy in the Striped Pajamas ,http://www.imdb.com/title/tt0914798/?ref_=fn_tt_tt_1,132386,7.8,94.0,9030581.0,PG-13,12500000.0,2008.0
2907,Dancer in the Dark ,http://www.imdb.com/title/tt0168629/?ref_=fn_tt_tt_1,79330,8.0,140.0,4157491.0,R,12800000.0,2000.0
2908,Oscar and Lucinda ,http://www.imdb.com/title/tt0119843/?ref_=fn_tt_tt_1,5648,6.7,132.0,1508689.0,R,16000000.0,1997.0
2909,The Funeral ,http://www.imdb.com/title/tt0116378/?ref_=fn_tt_tt_1,6921,6.6,99.0,1227324.0,R,12500000.0,1996.0
2910,Solitary Man ,http://www.imdb.com/title/tt1294213/?ref_=fn_tt_tt_1,13371,6.4,90.0,4360548.0,R,15000000.0,2009.0
2911,Machete ,http://www.imdb.com/title/tt0985694/?ref_=fn_tt_tt_1,165792,6.7,105.0,26589953.0,R,10500000.0,2010.0
2912,Casino Jack ,http://www.imdb.com/title/tt1194417/?ref_=fn_tt_tt_1,14757,6.2,108.0,1039869.0,R,15000000.0,2010.0
2913,The Land Before Time ,http://www.imdb.com/title/tt0095489/?ref_=fn_tt_tt_1,61753,7.3,69.0,48092846.0,G,12500000.0,1988.0
2914,Tae Guk Gi: The Brotherhood of War ,http://www.imdb.com/title/tt0386064/?ref_=fn_tt_tt_1,31943,8.1,148.0,1110186.0,R,12800000.0,2004.0
2915,The Perfect Game ,http://www.imdb.com/title/tt0473102/?ref_=fn_tt_tt_1,2676,7.0,118.0,1089445.0,PG,12500000.0,2009.0
2916,The Exorcist ,http://www.imdb.com/title/tt0070047/?ref_=fn_tt_tt_1,284252,8.0,132.0,204565000.0,R,8000000.0,1973.0
2917,Jaws ,http://www.imdb.com/title/tt0073195/?ref_=fn_tt_tt_1,412454,8.0,130.0,260000000.0,PG,8000000.0,1975.0
2918,American Pie ,http://www.imdb.com/title/tt0163651/?ref_=fn_tt_tt_1,315549,7.0,95.0,101736215.0,R,11000000.0,1999.0
2919,Ernest & Celestine ,http://www.imdb.com/title/tt1816518/?ref_=fn_tt_tt_1,12029,7.9,80.0,71442.0,PG,9600000.0,2012.0
2920,The Golden Child ,http://www.imdb.com/title/tt0091129/?ref_=fn_tt_tt_1,39798,5.9,94.0,79817937.0,PG-13,25000000.0,1986.0
2921,Think Like a Man ,http://www.imdb.com/title/tt1621045/?ref_=fn_tt_tt_1,34579,6.6,122.0,91547205.0,PG-13,12000000.0,2012.0
2922,Barbershop ,http://www.imdb.com/title/tt0303714/?ref_=fn_tt_tt_1,22147,6.3,102.0,75074950.0,PG-13,12000000.0,2002.0
2923,Star Trek II: The Wrath of Khan ,http://www.imdb.com/title/tt0084726/?ref_=fn_tt_tt_1,91414,7.7,116.0,78900000.0,PG,11000000.0,1982.0
2924,Ace Ventura: Pet Detective ,http://www.imdb.com/title/tt0109040/?ref_=fn_tt_tt_1,216486,6.9,78.0,72217000.0,PG-13,12000000.0,1994.0
2925,WarGames ,http://www.imdb.com/title/tt0086567/?ref_=fn_tt_tt_1,71842,7.1,114.0,79568000.0,PG,12000000.0,1983.0
2926,Witness ,http://www.imdb.com/title/tt0090329/?ref_=fn_tt_tt_1,66966,7.4,112.0,65500000.0,R,12000000.0,1985.0
2927,Act of Valor ,http://www.imdb.com/title/tt1591479/?ref_=fn_tt_tt_1,57996,6.5,110.0,70011073.0,R,12000000.0,2012.0
2928,Step Up ,http://www.imdb.com/title/tt0462590/?ref_=fn_tt_tt_1,90938,6.5,104.0,65269010.0,PG-13,12000000.0,2006.0
2929,Beavis and Butt-Head Do America ,http://www.imdb.com/title/tt0115641/?ref_=fn_tt_tt_1,42892,6.8,81.0,63071133.0,PG-13,12000000.0,1996.0
2930,Jackie Brown ,http://www.imdb.com/title/tt0119396/?ref_=fn_tt_tt_1,239540,7.5,154.0,39647595.0,R,12000000.0,1997.0
2931,Harold & Kumar Escape from Guantanamo Bay ,http://www.imdb.com/title/tt0481536/?ref_=fn_tt_tt_1,113918,6.6,102.0,38087366.0,R,12000000.0,2008.0
2932,Chronicle ,http://www.imdb.com/title/tt1706593/?ref_=fn_tt_tt_1,204327,7.1,89.0,64572496.0,PG-13,12000000.0,2012.0
2933,Yentl ,http://www.imdb.com/title/tt0086619/?ref_=fn_tt_tt_1,9503,6.6,132.0,30400000.0,PG,12000000.0,1983.0
2934,Time Bandits ,http://www.imdb.com/title/tt0081633/?ref_=fn_tt_tt_1,45890,7.0,103.0,42365600.0,PG,5000000.0,1981.0
2935,Crossroads ,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,34219,3.3,93.0,37188667.0,PG-13,12000000.0,2002.0
2936,Project X ,http://www.imdb.com/title/tt1636826/?ref_=fn_tt_tt_1,157051,6.7,93.0,54724272.0,R,12000000.0,2012.0
2937,Patton ,http://www.imdb.com/title/tt0066206/?ref_=fn_tt_tt_1,76398,8.0,172.0,,GP,12000000.0,1970.0
2938,One Hour Photo ,http://www.imdb.com/title/tt0265459/?ref_=fn_tt_tt_1,97938,6.8,96.0,31597131.0,R,12000000.0,2002.0
2939,Quarantine ,http://www.imdb.com/title/tt1082868/?ref_=fn_tt_tt_1,57446,6.0,89.0,31691811.0,R,12000000.0,2008.0
2940,The Eye ,http://www.imdb.com/title/tt0406759/?ref_=fn_tt_tt_1,44130,5.4,92.0,31397498.0,PG-13,12000000.0,2008.0
2941,Johnson Family Vacation ,http://www.imdb.com/title/tt0359517/?ref_=fn_tt_tt_1,5928,4.3,97.0,31179516.0,PG-13,12000000.0,2004.0
2942,How High ,http://www.imdb.com/title/tt0278488/?ref_=fn_tt_tt_1,42644,6.2,93.0,31155435.0,R,12000000.0,2001.0
2943,The Muppet Christmas Carol ,http://www.imdb.com/title/tt0104940/?ref_=fn_tt_tt_1,33850,7.7,89.0,27281507.0,G,12000000.0,1992.0
2944,Casino Royale ,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,470501,8.0,144.0,167007184.0,PG-13,150000000.0,2006.0
2945,Frida ,http://www.imdb.com/title/tt0120679/?ref_=fn_tt_tt_1,61651,7.4,123.0,25776062.0,R,12000000.0,2002.0
2946,Katy Perry: Part of Me ,http://www.imdb.com/title/tt2215719/?ref_=fn_tt_tt_1,12383,5.9,93.0,25240988.0,PG,12000000.0,2012.0
2947,The Fault in Our Stars ,http://www.imdb.com/title/tt2582846/?ref_=fn_tt_tt_1,249688,7.8,133.0,124868837.0,PG-13,12000000.0,2014.0
2948,Rounders ,http://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1,121676,7.4,121.0,22905674.0,R,12000000.0,1998.0
2949,Top Five ,http://www.imdb.com/title/tt2784678/?ref_=fn_tt_tt_1,21672,6.5,102.0,25277561.0,R,12000000.0,2014.0
2950,Prophecy ,http://www.imdb.com/title/tt0079758/?ref_=fn_tt_tt_1,3000,5.4,102.0,,PG,12000000.0,1979.0
2951,Stir of Echoes ,http://www.imdb.com/title/tt0164181/?ref_=fn_tt_tt_1,62468,7.0,99.0,21133087.0,R,12000000.0,1999.0
2952,Spartacus: War of the Damned             ,http://www.imdb.com/title/tt1442449/?ref_=fn_tt_tt_1,173172,8.6,55.0,,TV-MA,,
2953,Philomena ,http://www.imdb.com/title/tt2431286/?ref_=fn_tt_tt_1,76094,7.6,98.0,37707719.0,PG-13,12000000.0,2013.0
2954,The Upside of Anger ,http://www.imdb.com/title/tt0365885/?ref_=fn_tt_tt_1,19007,6.9,118.0,18761993.0,R,9000000.0,2005.0
2955,The Boys from Brazil ,http://www.imdb.com/title/tt0077269/?ref_=fn_tt_tt_1,20660,7.0,125.0,,R,12000000.0,1978.0
2956,Aquamarine ,http://www.imdb.com/title/tt0429591/?ref_=fn_tt_tt_1,30462,5.3,104.0,18595716.0,PG,12000000.0,2006.0
2957,Paper Towns ,http://www.imdb.com/title/tt3622592/?ref_=fn_tt_tt_1,63390,6.4,109.0,31990064.0,PG-13,12000000.0,2015.0
2958,My Baby's Daddy ,http://www.imdb.com/title/tt0332712/?ref_=fn_tt_tt_1,3119,4.5,86.0,17321573.0,PG-13,,2004.0
2959,Nebraska ,http://www.imdb.com/title/tt1821549/?ref_=fn_tt_tt_1,91082,7.8,115.0,17613460.0,R,12000000.0,2013.0
2960,Tales from the Crypt: Demon Knight ,http://www.imdb.com/title/tt0114608/?ref_=fn_tt_tt_1,16646,6.7,92.0,21088568.0,R,13000000.0,1995.0
2961,Max Keeble's Big Move ,http://www.imdb.com/title/tt0273799/?ref_=fn_tt_tt_1,5794,5.3,91.0,17292381.0,PG,12000000.0,2001.0
2962,Young Adult ,http://www.imdb.com/title/tt1625346/?ref_=fn_tt_tt_1,64682,6.3,94.0,16300302.0,R,12000000.0,2011.0
2963,Crank ,http://www.imdb.com/title/tt0479884/?ref_=fn_tt_tt_1,196422,7.0,93.0,27829874.0,R,12000000.0,2006.0
2964,How to Be a Player ,http://www.imdb.com/title/tt0119326/?ref_=fn_tt_tt_1,2301,5.3,93.0,13960203.0,R,,1997.0
2965,Living Out Loud ,http://www.imdb.com/title/tt0120722/?ref_=fn_tt_tt_1,4052,6.6,100.0,12902790.0,R,12000000.0,1998.0
2966,Just Wright ,http://www.imdb.com/title/tt1407061/?ref_=fn_tt_tt_1,10103,5.8,100.0,21520719.0,PG,,2010.0
2967,Rachel Getting Married ,http://www.imdb.com/title/tt1084950/?ref_=fn_tt_tt_1,41226,6.7,113.0,12796277.0,R,,2008.0
2968,The Postman Always Rings Twice ,http://www.imdb.com/title/tt0082934/?ref_=fn_tt_tt_1,16764,6.6,122.0,,R,12000000.0,1981.0
2969,Girl with a Pearl Earring ,http://www.imdb.com/title/tt0335119/?ref_=fn_tt_tt_1,60171,7.0,100.0,11634362.0,PG-13,,2003.0
2970,Das Boot ,http://www.imdb.com/title/tt0082096/?ref_=fn_tt_tt_1,168203,8.4,293.0,11433134.0,R,14000000.0,1981.0
2971,The Alamo ,http://www.imdb.com/title/tt0318974/?ref_=fn_tt_tt_1,16832,6.0,137.0,22406362.0,PG-13,107000000.0,2004.0
2972,Sorority Boys ,http://www.imdb.com/title/tt0279781/?ref_=fn_tt_tt_1,12007,5.4,93.0,10198766.0,R,12000000.0,2002.0
2973,About Time ,http://www.imdb.com/title/tt2194499/?ref_=fn_tt_tt_1,202341,7.8,123.0,15294553.0,R,12000000.0,2013.0
2974,House of Flying Daggers ,http://www.imdb.com/title/tt0385004/?ref_=fn_tt_tt_1,92295,7.6,119.0,11041228.0,PG-13,100000000.0,2004.0
2975,Arbitrage ,http://www.imdb.com/title/tt1764183/?ref_=fn_tt_tt_1,41574,6.6,107.0,7918283.0,R,12000000.0,2012.0
2976,Project Almanac ,http://www.imdb.com/title/tt2436386/?ref_=fn_tt_tt_1,57349,6.4,106.0,22331028.0,PG-13,12000000.0,2015.0
2977,Cadillac Records ,http://www.imdb.com/title/tt1042877/?ref_=fn_tt_tt_1,15412,7.0,109.0,8134217.0,R,12000000.0,2008.0
2978,Screwed ,http://www.imdb.com/title/tt0156323/?ref_=fn_tt_tt_1,6965,5.7,81.0,6982680.0,PG-13,10000000.0,2000.0
2979,Fortress ,http://www.imdb.com/title/tt0106950/?ref_=fn_tt_tt_1,23383,5.9,95.0,6739141.0,R,8000000.0,1992.0
2980,For Your Consideration ,http://www.imdb.com/title/tt0470765/?ref_=fn_tt_tt_1,12197,6.3,86.0,5542025.0,PG-13,12000000.0,2006.0
2981,Celebrity ,http://www.imdb.com/title/tt0120533/?ref_=fn_tt_tt_1,20576,6.3,113.0,5032496.0,R,12000000.0,1998.0
2982,Running with Scissors ,http://www.imdb.com/title/tt0439289/?ref_=fn_tt_tt_1,20000,6.2,122.0,6754898.0,R,12000000.0,2006.0
2983,From Justin to Kelly ,http://www.imdb.com/title/tt0339034/?ref_=fn_tt_tt_1,23606,2.1,90.0,4922166.0,PG,12000000.0,2003.0
2984,Girl 6 ,http://www.imdb.com/title/tt0116414/?ref_=fn_tt_tt_1,4961,5.0,108.0,4903000.0,R,12000000.0,1996.0
2985,In the Cut ,http://www.imdb.com/title/tt0199626/?ref_=fn_tt_tt_1,18632,5.3,113.0,4717455.0,R,12000000.0,2003.0
2986,Two Lovers ,http://www.imdb.com/title/tt1103275/?ref_=fn_tt_tt_1,29613,7.1,110.0,3148482.0,R,12000000.0,2008.0
2987,Last Orders ,http://www.imdb.com/title/tt0253200/?ref_=fn_tt_tt_1,5016,7.0,109.0,2326407.0,R,12000000.0,2001.0
2988,The Host ,http://www.imdb.com/title/tt0468492/?ref_=fn_tt_tt_1,68883,7.0,110.0,2201412.0,R,12215500000.0,2006.0
2989,The Pursuit of D.B. Cooper ,http://www.imdb.com/title/tt0082958/?ref_=fn_tt_tt_1,763,5.7,100.0,,PG,12000000.0,1981.0
2990,Ravenous ,http://www.imdb.com/title/tt0129332/?ref_=fn_tt_tt_1,29990,7.1,101.0,2060953.0,R,12000000.0,1999.0
2991,Charlie Bartlett ,http://www.imdb.com/title/tt0423977/?ref_=fn_tt_tt_1,56654,7.0,97.0,3950294.0,R,12000000.0,2007.0
2992,The Great Beauty ,http://www.imdb.com/title/tt2358891/?ref_=fn_tt_tt_1,55516,7.7,172.0,2835886.0,Not Rated,9200000.0,2013.0
2993,The Dangerous Lives of Altar Boys ,http://www.imdb.com/title/tt0238924/?ref_=fn_tt_tt_1,12047,7.1,104.0,1779284.0,R,12000000.0,2002.0
2994,Stoker ,http://www.imdb.com/title/tt1682180/?ref_=fn_tt_tt_1,84620,6.8,99.0,1702277.0,R,12000000.0,2013.0
2995,2046 ,http://www.imdb.com/title/tt0212712/?ref_=fn_tt_tt_1,41496,7.5,129.0,261481.0,R,12000000.0,2004.0
2996,Married Life ,http://www.imdb.com/title/tt0804505/?ref_=fn_tt_tt_1,8014,6.3,91.0,1506998.0,PG-13,12000000.0,2007.0
2997,Duma ,http://www.imdb.com/title/tt0361715/?ref_=fn_tt_tt_1,6454,7.3,100.0,860002.0,PG,12000000.0,2005.0
2998,Ondine ,http://www.imdb.com/title/tt1235796/?ref_=fn_tt_tt_1,16863,6.8,111.0,548934.0,PG-13,12000000.0,2009.0
2999,Brother ,http://www.imdb.com/title/tt0222851/?ref_=fn_tt_tt_1,18520,7.2,114.0,447750.0,R,10000000.0,2000.0
3000,Welcome to Collinwood ,http://www.imdb.com/title/tt0271259/?ref_=fn_tt_tt_1,12559,6.4,86.0,333976.0,R,12000000.0,2002.0
3001,Critical Care ,http://www.imdb.com/title/tt0118901/?ref_=fn_tt_tt_1,1427,6.0,107.0,141853.0,R,12000000.0,1997.0
3002,The Life Before Her Eyes ,http://www.imdb.com/title/tt0815178/?ref_=fn_tt_tt_1,12125,6.4,90.0,303439.0,R,8000000.0,2007.0
3003,Darling Companion ,http://www.imdb.com/title/tt1730687/?ref_=fn_tt_tt_1,2551,5.1,103.0,793352.0,PG-13,,2012.0
3004,Trade ,http://www.imdb.com/title/tt0399095/?ref_=fn_tt_tt_1,14831,7.5,120.0,214202.0,R,12000000.0,2007.0
3005,Fateless ,http://www.imdb.com/title/tt0367082/?ref_=fn_tt_tt_1,5603,7.1,134.0,195888.0,R,2500000000.0,2005.0
3006,Breakfast of Champions ,http://www.imdb.com/title/tt0120618/?ref_=fn_tt_tt_1,6884,4.6,110.0,175370.0,R,12000000.0,1999.0
3007,"A Woman, a Gun and a Noodle Shop ",http://www.imdb.com/title/tt1428556/?ref_=fn_tt_tt_1,2410,5.7,95.0,190666.0,R,,2009.0
3008,Cypher ,http://www.imdb.com/title/tt0284978/?ref_=fn_tt_tt_1,27052,6.8,95.0,,R,7500000.0,2002.0
3009,City of Life and Death ,http://www.imdb.com/title/tt1124052/?ref_=fn_tt_tt_1,8429,7.7,132.0,119922.0,R,12000000.0,2009.0
3010,Home ,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,70133,6.7,94.0,177343675.0,PG,135000000.0,2015.0
3011,Legend of Kung Fu Rabbit ,http://www.imdb.com/title/tt1876517/?ref_=fn_tt_tt_1,408,3.2,89.0,,PG,,2011.0
3012,Space Battleship Yamato ,http://www.imdb.com/title/tt1477109/?ref_=fn_tt_tt_1,4899,6.1,138.0,,TV-14,12000000.0,2010.0
3013,5 Days of War ,http://www.imdb.com/title/tt1486193/?ref_=fn_tt_tt_1,12128,5.6,113.0,17149.0,R,20000000.0,2011.0
3014,Triangle ,http://www.imdb.com/title/tt1187064/?ref_=fn_tt_tt_1,64423,6.9,99.0,,R,12000000.0,2009.0
3015,10 Days in a Madhouse ,http://www.imdb.com/title/tt3453052/?ref_=fn_tt_tt_1,314,7.5,111.0,14616.0,R,12000000.0,2015.0
3016,Heaven Is for Real ,http://www.imdb.com/title/tt1929263/?ref_=fn_tt_tt_1,21034,5.8,99.0,91443253.0,PG,12000000.0,2014.0
3017,Snatch ,http://www.imdb.com/title/tt0208092/?ref_=fn_tt_tt_1,600996,8.3,104.0,30093107.0,R,6000000.0,2000.0
3018,Dancin' It's On ,http://www.imdb.com/title/tt2598580/?ref_=fn_tt_tt_1,105,2.8,89.0,,PG,12000000.0,2015.0
3019,Pet Sematary ,http://www.imdb.com/title/tt0098084/?ref_=fn_tt_tt_1,63855,6.6,103.0,57469179.0,R,11500000.0,1989.0
3020,Madadayo ,http://www.imdb.com/title/tt0107474/?ref_=fn_tt_tt_1,3466,7.5,134.0,48856.0,,11900000.0,1993.0
3021,The Cry of the Owl ,http://www.imdb.com/title/tt1034302/?ref_=fn_tt_tt_1,3737,6.0,100.0,,R,11500000.0,2009.0
3022,A Tale of Three Cities ,http://www.imdb.com/title/tt3682770/?ref_=fn_tt_tt_1,117,6.2,130.0,,,12000000.0,2015.0
3023,Gremlins ,http://www.imdb.com/title/tt0087363/?ref_=fn_tt_tt_1,142293,7.2,106.0,148170000.0,PG,11000000.0,1984.0
3024,Star Wars: Episode IV - A New Hope ,http://www.imdb.com/title/tt0076759/?ref_=fn_tt_tt_1,911097,8.7,125.0,460935665.0,PG,11000000.0,1977.0
3025,Dirty Grandpa ,http://www.imdb.com/title/tt1860213/?ref_=fn_tt_tt_1,49671,6.0,109.0,35537564.0,R,11500000.0,2016.0
3026,Doctor Zhivago ,http://www.imdb.com/title/tt0059113/?ref_=fn_tt_tt_1,55816,8.0,200.0,111722000.0,PG-13,11000000.0,1965.0
3027,Trash ,http://www.imdb.com/title/tt1921149/?ref_=fn_tt_tt_1,14437,7.2,114.0,10230.0,R,,2014.0
3028,High School Musical 3: Senior Year ,http://www.imdb.com/title/tt0962726/?ref_=fn_tt_tt_1,43795,4.5,112.0,90556401.0,G,11000000.0,2008.0
3029,The Fighter ,http://www.imdb.com/title/tt0964517/?ref_=fn_tt_tt_1,275869,7.9,116.0,93571803.0,R,25000000.0,2010.0
3030,Jackass Number Two ,http://www.imdb.com/title/tt0493430/?ref_=fn_tt_tt_1,56595,7.1,92.0,72755517.0,R,,2006.0
3031,My Cousin Vinny ,http://www.imdb.com/title/tt0104952/?ref_=fn_tt_tt_1,82743,7.5,120.0,52929168.0,R,11000000.0,1992.0
3032,If I Stay ,http://www.imdb.com/title/tt1355630/?ref_=fn_tt_tt_1,83893,6.8,107.0,50461335.0,PG-13,11000000.0,2014.0
3033,Drive Hard ,http://www.imdb.com/title/tt2968804/?ref_=fn_tt_tt_1,3104,4.3,92.0,,Not Rated,12000000.0,2014.0
3034,Major League ,http://www.imdb.com/title/tt0097815/?ref_=fn_tt_tt_1,49007,7.2,107.0,49797148.0,R,11000000.0,1989.0
3035,St. Trinian's ,http://www.imdb.com/title/tt0964587/?ref_=fn_tt_tt_1,18220,5.8,100.0,,PG-13,13500000.0,2007.0
3036,Phone Booth ,http://www.imdb.com/title/tt0183649/?ref_=fn_tt_tt_1,207934,7.1,81.0,46563158.0,R,13000000.0,2002.0
3037,A Walk to Remember ,http://www.imdb.com/title/tt0281358/?ref_=fn_tt_tt_1,162701,7.4,101.0,41227069.0,PG,11000000.0,2002.0
3038,Dead Man Walking ,http://www.imdb.com/title/tt0112818/?ref_=fn_tt_tt_1,73193,7.6,122.0,39025000.0,R,11000000.0,1995.0
3039,Cruel Intentions ,http://www.imdb.com/title/tt0139134/?ref_=fn_tt_tt_1,149222,6.9,97.0,38201895.0,R,10500000.0,1999.0
3040,Saw VI ,http://www.imdb.com/title/tt1233227/?ref_=fn_tt_tt_1,76207,6.0,92.0,27669413.0,R,11000000.0,2009.0
3041,History of the World: Part I ,http://www.imdb.com/title/tt0082517/?ref_=fn_tt_tt_1,36559,6.9,92.0,,R,11000000.0,1981.0
3042,The Secret Life of Bees ,http://www.imdb.com/title/tt0416212/?ref_=fn_tt_tt_1,19440,7.3,110.0,37766350.0,PG-13,11000000.0,2008.0
3043,Corky Romano ,http://www.imdb.com/title/tt0250310/?ref_=fn_tt_tt_1,10966,4.6,86.0,23978402.0,PG-13,11000000.0,2001.0
3044,Raising Cain ,http://www.imdb.com/title/tt0105217/?ref_=fn_tt_tt_1,9903,6.0,91.0,21370057.0,R,12000000.0,1992.0
3045,F.I.S.T. ,http://www.imdb.com/title/tt0077531/?ref_=fn_tt_tt_1,5561,6.4,145.0,,PG,11000000.0,1978.0
3046,Invaders from Mars ,http://www.imdb.com/title/tt0091276/?ref_=fn_tt_tt_1,5187,5.5,100.0,4884663.0,PG,12000000.0,1986.0
3047,Brooklyn ,http://www.imdb.com/title/tt2381111/?ref_=fn_tt_tt_1,73249,7.5,111.0,38317535.0,PG-13,11000000.0,2015.0
3048,Barry Lyndon ,http://www.imdb.com/title/tt0072684/?ref_=fn_tt_tt_1,101627,8.1,184.0,,PG,11000000.0,1975.0
3049,Out Cold ,http://www.imdb.com/title/tt0253798/?ref_=fn_tt_tt_1,14656,6.3,89.0,13903262.0,PG-13,11000000.0,2001.0
3050,The Ladies Man ,http://www.imdb.com/title/tt0213790/?ref_=fn_tt_tt_1,10777,5.1,84.0,13592872.0,R,11000000.0,2000.0
3051,Quartet ,http://www.imdb.com/title/tt1441951/?ref_=fn_tt_tt_1,15684,6.8,98.0,18381787.0,PG-13,11000000.0,2012.0
3052,Tomcats ,http://www.imdb.com/title/tt0246989/?ref_=fn_tt_tt_1,15427,5.3,95.0,13558739.0,R,11000000.0,2001.0
3053,Frailty ,http://www.imdb.com/title/tt0264616/?ref_=fn_tt_tt_1,59982,7.3,100.0,13103828.0,R,11000000.0,2001.0
3054,Woman in Gold ,http://www.imdb.com/title/tt2404425/?ref_=fn_tt_tt_1,33856,7.3,109.0,33305037.0,PG-13,11000000.0,2015.0
3055,Kinsey ,http://www.imdb.com/title/tt0362269/?ref_=fn_tt_tt_1,42689,7.1,118.0,10214647.0,R,11000000.0,2004.0
3056,Army of Darkness ,http://www.imdb.com/title/tt0106308/?ref_=fn_tt_tt_1,128850,7.6,88.0,11501093.0,R,13000000.0,1992.0
3057,Slackers ,http://www.imdb.com/title/tt0240900/?ref_=fn_tt_tt_1,12437,5.3,86.0,4814244.0,R,11000000.0,2002.0
3058,What's Eating Gilbert Grape ,http://www.imdb.com/title/tt0108550/?ref_=fn_tt_tt_1,171882,7.8,118.0,9170214.0,PG-13,11000000.0,1993.0
3059,The Visual Bible: The Gospel of John ,http://www.imdb.com/title/tt0377992/?ref_=fn_tt_tt_1,2164,7.7,125.0,4068087.0,PG-13,17000000.0,2003.0
3060,Vera Drake ,http://www.imdb.com/title/tt0383694/?ref_=fn_tt_tt_1,20307,7.7,125.0,3753806.0,R,11000000.0,2004.0
3061,The Guru ,http://www.imdb.com/title/tt0280720/?ref_=fn_tt_tt_1,13622,5.4,94.0,3034181.0,R,11000000.0,2002.0
3062,The Perez Family ,http://www.imdb.com/title/tt0114113/?ref_=fn_tt_tt_1,1761,6.2,113.0,2832826.0,R,11000000.0,1995.0
3063,Inside Llewyn Davis ,http://www.imdb.com/title/tt2042568/?ref_=fn_tt_tt_1,96233,7.4,104.0,13214255.0,R,11000000.0,2013.0
3064,O ,http://www.imdb.com/title/tt0184791/?ref_=fn_tt_tt_1,17333,6.2,95.0,16017403.0,R,5000000.0,2001.0
3065,Return to the Blue Lagoon ,http://www.imdb.com/title/tt0102782/?ref_=fn_tt_tt_1,14129,5.1,102.0,2807854.0,PG-13,11000000.0,1991.0
3066,The Molly Maguires ,http://www.imdb.com/title/tt0066090/?ref_=fn_tt_tt_1,2603,6.9,124.0,,PG,11000000.0,1970.0
3067,Romance & Cigarettes ,http://www.imdb.com/title/tt0368222/?ref_=fn_tt_tt_1,10052,6.3,105.0,540085.0,R,,2005.0
3068,Copying Beethoven ,http://www.imdb.com/title/tt0424908/?ref_=fn_tt_tt_1,11132,6.8,104.0,352786.0,PG-13,11000000.0,2006.0
3069,Poltergeist ,http://www.imdb.com/title/tt0084516/?ref_=fn_tt_tt_1,105448,7.4,120.0,76600000.0,PG,10700000.0,1982.0
3070,Brighton Rock ,http://www.imdb.com/title/tt1233192/?ref_=fn_tt_tt_1,5013,5.7,111.0,,R,12000000.0,2010.0
3071,Saw V ,http://www.imdb.com/title/tt1132626/?ref_=fn_tt_tt_1,88529,5.8,95.0,56729973.0,R,10800000.0,2008.0
3072,Machine Gun McCain ,http://www.imdb.com/title/tt0065895/?ref_=fn_tt_tt_1,618,6.2,96.0,,GP,,1969.0
3073,LOL ,http://www.imdb.com/title/tt1592873/?ref_=fn_tt_tt_1,45144,4.3,97.0,,PG-13,11000000.0,2012.0
3074,Jindabyne ,http://www.imdb.com/title/tt0382765/?ref_=fn_tt_tt_1,5772,6.4,118.0,399879.0,R,15000000.0,2006.0
